iter	MultiClass	F1:class=0	F1:class=1	F1:class=2	F1:class=3	F1:class=4	F1:class=5	F1:class=6	F1:class=7	F1:class=8	F1:class=9	F1:class=10	F1:class=11	F1:class=12
587	0.4821582886	0.9523809524	0.9720670391	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9814814815	0.9948186528	0.9696969697	0.9568965517	0.967032967	0.9711538462
588	0.481273457	0.9523809524	0.9720670391	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9814814815	0.9948186528	0.9696969697	0.9568965517	0.967032967	0.9711538462
589	0.4806848928	0.9523809524	0.9720670391	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9814814815	0.9948186528	0.9696969697	0.9568965517	0.967032967	0.9711538462
590	0.4797662603	0.9523809524	0.9720670391	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9814814815	0.9948186528	0.9759036145	0.9589632829	0.967032967	0.9711538462
591	0.4791087707	0.9523809524	0.9720670391	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9814814815	0.9948186528	0.9696969697	0.9568965517	0.967032967	0.9711538462
592	0.4785170503	0.9523809524	0.9720670391	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9814814815	0.9948186528	0.9696969697	0.9568965517	0.967032967	0.9711538462
593	0.4773576878	0.9523809524	0.9720670391	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9814814815	0.9948186528	0.9696969697	0.9568965517	0.967032967	0.9711538462
594	0.4762005651	0.9523809524	0.9720670391	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9814814815	0.9948186528	0.9696969697	0.9568965517	0.967032967	0.9711538462
595	0.4752823907	0.9523809524	0.9720670391	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9814814815	0.9948186528	0.9759036145	0.961038961	0.9726775956	0.9711538462
596	0.4745760831	0.9523809524	0.9720670391	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9814814815	0.9948186528	0.9759036145	0.961038961	0.9726775956	0.9711538462
597	0.4733589433	0.9523809524	0.9720670391	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9814814815	0.9948186528	0.9759036145	0.961038961	0.9726775956	0.9711538462
598	0.4727319458	0.9523809524	0.9720670391	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9814814815	0.9948186528	0.9759036145	0.961038961	0.9726775956	0.9711538462
599	0.4718900272	0.9523809524	0.9720670391	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9814814815	0.9948186528	0.9759036145	0.961038961	0.9726775956	0.9711538462
600	0.4709075597	0.9523809524	0.9720670391	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9814814815	0.9948186528	0.9759036145	0.961038961	0.9726775956	0.9711538462
601	0.4700648266	0.9523809524	0.9720670391	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9814814815	0.9948186528	0.9759036145	0.961038961	0.9726775956	0.9711538462
602	0.4690177606	0.9523809524	0.9720670391	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9814814815	0.9948186528	0.9759036145	0.961038961	0.9726775956	0.9711538462
603	0.4682700163	0.9523809524	0.9720670391	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9814814815	0.9948186528	0.9759036145	0.961038961	0.9726775956	0.9711538462
604	0.467379127	0.9523809524	0.9720670391	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9814814815	0.9948186528	0.9759036145	0.961038961	0.9726775956	0.9711538462
605	0.4662664444	0.9523809524	0.9720670391	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9814814815	0.9948186528	0.9759036145	0.961038961	0.9726775956	0.9711538462
606	0.4658255048	0.9523809524	0.9720670391	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9814814815	0.9948186528	0.9759036145	0.961038961	0.9726775956	0.9711538462
607	0.4649824154	0.9523809524	0.9720670391	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9814814815	0.9948186528	0.9759036145	0.961038961	0.9726775956	0.9711538462
608	0.4641111245	0.9523809524	0.9720670391	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9814814815	0.9948186528	0.9759036145	0.961038961	0.9726775956	0.9711538462
609	0.4632732274	0.9523809524	0.9777777778	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9908256881	0.9948186528	0.9759036145	0.9652173913	0.9726775956	0.9711538462
610	0.462683696	0.9523809524	0.9720670391	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9814814815	0.9948186528	0.9759036145	0.961038961	0.9726775956	0.9711538462
611	0.4620011101	0.9523809524	0.9720670391	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9908256881	0.9948186528	0.9759036145	0.9631236443	0.9726775956	0.9711538462
612	0.4610611484	0.9523809524	0.9777777778	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9908256881	0.9948186528	0.9759036145	0.9652173913	0.9726775956	0.9711538462
613	0.4601307568	0.9523809524	0.9777777778	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9908256881	0.9948186528	0.9759036145	0.9652173913	0.9726775956	0.9711538462
614	0.459020823	0.9523809524	0.9777777778	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9908256881	0.9948186528	0.9759036145	0.9652173913	0.9726775956	0.9711538462
615	0.4581252505	0.9523809524	0.9777777778	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9908256881	0.9948186528	0.9759036145	0.9652173913	0.9726775956	0.9711538462
616	0.4574387958	0.9523809524	0.9777777778	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9908256881	0.9948186528	0.9759036145	0.9652173913	0.9726775956	0.9711538462
617	0.4566657008	0.9523809524	0.9777777778	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9908256881	0.9948186528	0.9759036145	0.9652173913	0.9726775956	0.9711538462
618	0.456004037	0.9523809524	0.9777777778	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9908256881	0.9948186528	0.9759036145	0.9652173913	0.9726775956	0.9711538462
619	0.4555086799	0.9523809524	0.9777777778	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9908256881	0.9948186528	0.9759036145	0.967462039	0.9726775956	0.9734939759
620	0.454746275	0.9523809524	0.9777777778	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9908256881	0.9948186528	0.9820359281	0.967462039	0.9726775956	0.9758454106
621	0.4538707081	0.9523809524	0.9777777778	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9908256881	0.9948186528	0.9820359281	0.9652173913	0.9726775956	0.9734939759
622	0.4533039822	0.9523809524	0.9777777778	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9908256881	0.9948186528	0.9820359281	0.967462039	0.9726775956	0.9758454106
623	0.452246277	0.9523809524	0.9777777778	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9908256881	0.9948186528	0.9820359281	0.967462039	0.9726775956	0.9758454106
624	0.4513981989	0.9523809524	0.9777777778	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9908256881	0.9948186528	0.9820359281	0.967462039	0.9726775956	0.9758454106
625	0.4506987126	0.9523809524	0.9777777778	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9908256881	0.9948186528	0.9820359281	0.967462039	0.9726775956	0.9758454106
626	0.4501684855	0.9523809524	0.9777777778	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9908256881	0.9948186528	0.9820359281	0.967462039	0.9726775956	0.9758454106
627	0.4493380205	0.9523809524	0.9777777778	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9908256881	0.9948186528	0.9880952381	0.9695652174	0.9726775956	0.9758454106
628	0.4484093597	0.9523809524	0.9777777778	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9908256881	0.9948186528	0.9880952381	0.9695652174	0.9726775956	0.9758454106
629	0.4478400885	0.9523809524	0.9777777778	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9908256881	1	0.9880952381	0.9695652174	0.9782608696	0.9758454106
630	0.4475247317	0.9523809524	0.9777777778	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9908256881	1	0.9820359281	0.967462039	0.9782608696	0.9758454106
631	0.4466866819	0.9523809524	0.9777777778	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9908256881	1	0.9880952381	0.9695652174	0.9782608696	0.9758454106
632	0.445987501	0.9523809524	0.9777777778	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9908256881	1	0.9880952381	0.9695652174	0.9782608696	0.9758454106
633	0.4451826921	0.9523809524	0.9777777778	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9908256881	1	0.9880952381	0.9695652174	0.9782608696	0.9758454106
634	0.4443650552	0.9523809524	0.9777777778	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9908256881	1	0.9880952381	0.9695652174	0.9782608696	0.9758454106
635	0.4435876332	0.9523809524	0.9777777778	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9908256881	1	0.9880952381	0.9695652174	0.9782608696	0.9758454106
636	0.4426972021	0.9523809524	0.9777777778	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9908256881	1	0.9880952381	0.9695652174	0.9782608696	0.9758454106
637	0.4419282304	0.9523809524	0.9777777778	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9908256881	1	0.9880952381	0.9718004338	0.9782608696	0.9782082324
638	0.4411699488	0.9523809524	0.9777777778	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9908256881	1	0.9880952381	0.9718004338	0.9782608696	0.9782082324
639	0.4404076456	0.9523809524	0.9777777778	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9908256881	1	0.9880952381	0.9718004338	0.9782608696	0.9782082324
640	0.4397637985	0.9523809524	0.9777777778	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9908256881	1	0.9880952381	0.9739130435	0.9782608696	0.9806763285
641	0.4392687978	0.9523809524	0.9777777778	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9908256881	1	0.9880952381	0.9739130435	0.9782608696	0.9806763285
642	0.4383035871	0.9523809524	0.9777777778	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9908256881	1	0.9880952381	0.9739130435	0.9782608696	0.9806763285
643	0.4374224716	0.9523809524	0.9777777778	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9908256881	1	0.9880952381	0.9739130435	0.9782608696	0.9806763285
644	0.4364850042	0.9523809524	0.9777777778	0.9893617021	0.9918699187	1	1	0.9821428571	0.9908256881	1	0.9940828402	0.9781659389	0.9782608696	0.9806763285
645	0.4359288665	0.9523809524	0.9777777778	0.9893617021	0.9918699187	1	1	0.9821428571	0.9908256881	1	0.9940828402	0.9781659389	0.9782608696	0.9806763285
646	0.435522237	0.9523809524	0.9777777778	0.9893617021	0.9918699187	1	1	0.9821428571	0.9908256881	1	0.9940828402	0.9781659389	0.9782608696	0.9806763285
647	0.4349207429	0.9523809524	0.9834254144	0.9893617021	0.9918699187	1	1	0.9821428571	0.9908256881	1	0.9940828402	0.9803063457	0.9782608696	0.9806763285
648	0.4339611318	0.9523809524	0.9834254144	0.9893617021	0.9918699187	1	1	0.9821428571	0.9908256881	1	0.9940828402	0.9846827133	0.9891304348	0.9806763285
649	0.4334092701	0.9523809524	0.9777777778	0.9893617021	0.9918699187	1	1	0.9821428571	0.9908256881	1	0.9940828402	0.9825327511	0.9891304348	0.9806763285
650	0.4325902587	0.9523809524	0.9834254144	0.9893617021	0.9918699187	1	1	0.9821428571	0.9908256881	1	0.9940828402	0.9846827133	0.9891304348	0.9806763285
651	0.4320222602	0.9523809524	0.9834254144	0.9893617021	0.9918699187	1	1	0.9821428571	0.9908256881	1	0.9940828402	0.9846827133	0.9891304348	0.9806763285
652	0.431112536	0.9523809524	0.9834254144	0.9947089947	0.9918699187	1	1	0.9821428571	0.9908256881	1	0.9940828402	0.9868421053	0.9891304348	0.9806763285
653	0.430257433	0.9523809524	0.9777777778	0.9947089947	0.9918699187	1	1	0.9821428571	0.9908256881	1	0.9940828402	0.9846827133	0.9891304348	0.9806763285
654	0.429250531	0.9523809524	0.9777777778	0.9947089947	0.9918699187	1	1	0.9821428571	0.9908256881	1	0.9940828402	0.9846827133	0.9891304348	0.9806763285
655	0.4288112205	0.9523809524	0.9834254144	0.9947089947	0.9918699187	1	1	0.9821428571	0.9908256881	1	0.9940828402	0.9868421053	0.9891304348	0.9806763285
656	0.4282336517	0.9523809524	0.9834254144	0.9947089947	0.9918699187	1	1	0.9821428571	0.9908256881	1	0.9940828402	0.9868421053	0.9945945946	0.9830508475
657	0.4274766936	0.9523809524	0.9777777778	0.9947089947	0.9918699187	1	1	0.9821428571	0.9908256881	1	0.9940828402	0.9846827133	0.9891304348	0.9806763285
658	0.427065839	0.9523809524	0.9777777778	0.9947089947	0.9918699187	1	1	0.9821428571	0.9908256881	1	0.9940828402	0.9846827133	0.9945945946	0.9830508475
659	0.426486794	0.9523809524	0.9834254144	0.9947089947	0.9918699187	1	1	0.9821428571	0.9908256881	1	0.9940828402	0.9868421053	0.9945945946	0.9830508475
660	0.425610769	0.9523809524	0.9834254144	0.9947089947	0.9918699187	1	1	0.9821428571	0.9908256881	1	0.9940828402	0.9868421053	0.9945945946	0.9830508475
661	0.4250887377	0.9523809524	0.9834254144	1	1	1	1	0.9821428571	0.9908256881	1	0.9940828402	0.989010989	0.9945945946	0.9854368932
662	0.4241303992	0.9523809524	0.9834254144	0.9947089947	0.9918699187	1	1	0.9821428571	0.9908256881	1	0.9940828402	0.9868421053	0.9945945946	0.9830508475
663	0.4235727853	0.9523809524	0.9834254144	0.9947089947	1	1	1	0.9821428571	0.9908256881	1	0.9940828402	0.9868421053	0.9945945946	0.9854368932
664	0.4228165144	0.9523809524	0.9834254144	0.9947089947	1	1	1	0.9821428571	0.9908256881	1	0.9940828402	0.989010989	1	0.9854368932
665	0.4222283829	0.9523809524	0.9834254144	1	1	1	1	0.9821428571	0.9908256881	1	0.9940828402	0.9911894273	1	0.9854368932
666	0.4214534044	0.9523809524	0.9834254144	1	1	1	1	0.9821428571	0.9908256881	1	0.9940828402	0.9911894273	1	0.9854368932
667	0.4205584427	0.9523809524	0.989010989	1	1	1	1	0.9821428571	0.9908256881	1	0.9940828402	0.9911894273	1	0.9878345499
668	0.419727265	0.9523809524	0.9834254144	1	1	1	1	0.9821428571	0.9908256881	1	0.9940828402	0.9911894273	1	0.9854368932
669	0.4189428691	0.9523809524	0.989010989	1	1	1	1	0.9821428571	0.9908256881	1	0.9940828402	0.9911894273	1	0.9878345499
670	0.4186548992	0.9523809524	0.989010989	1	1	1	1	0.9821428571	0.9908256881	1	0.9940828402	0.9911894273	1	0.9878345499
671	0.417916725	1	0.989010989	1	1	1	1	0.9821428571	0.9908256881	1	0.9940828402	0.9933774834	1	0.9878345499
672	0.4172524141	1	0.989010989	1	1	1	1	0.9821428571	0.9908256881	1	0.9940828402	0.9933774834	1	0.9878345499
673	0.4164050486	1	0.989010989	1	1	1	1	0.9821428571	0.9908256881	1	1	0.9933774834	1	0.9902439024
674	0.4158406898	1	0.989010989	1	1	1	1	0.9821428571	0.9908256881	1	0.9940828402	0.9933774834	1	0.9878345499
675	0.415038808	1	0.989010989	1	1	1	1	0.9821428571	0.9908256881	1	0.9940828402	0.9933774834	1	0.9878345499
676	0.4144253258	1	0.989010989	1	1	1	1	0.9821428571	0.9908256881	1	0.9940828402	0.9933774834	1	0.9878345499
677	0.4137524882	1	0.989010989	1	1	1	1	0.9821428571	0.9908256881	1	1	0.9933774834	1	0.9902439024
678	0.4130082564	1	0.989010989	1	1	1	1	0.9821428571	0.9908256881	1	1	0.9933774834	1	0.9902439024
679	0.4125554305	1	0.989010989	1	1	1	1	0.9821428571	0.9908256881	1	1	0.9933774834	1	0.9902439024
680	0.411823594	1	0.989010989	1	1	1	1	0.9821428571	0.9908256881	1	1	0.9933774834	1	0.9902439024
681	0.411126653	1	0.989010989	1	1	1	1	0.9821428571	0.9908256881	1	1	0.9933774834	1	0.9902439024
682	0.4102649832	1	0.989010989	1	1	1	1	0.9821428571	0.9908256881	1	1	0.9933774834	1	0.9902439024
683	0.4095294307	1	0.989010989	1	1	1	1	0.9821428571	0.9908256881	1	1	0.9933774834	1	0.9902439024
684	0.4088560841	1	0.989010989	1	1	1	1	0.9821428571	0.9908256881	1	1	0.9933774834	1	0.9902439024
685	0.4082661964	1	0.989010989	1	1	1	1	0.9821428571	0.9908256881	1	1	0.9933774834	1	0.9902439024
686	0.4073897132	1	0.989010989	1	1	1	1	0.9821428571	0.9908256881	1	1	0.9933774834	1	0.9902439024
687	0.4066473139	1	0.989010989	1	1	1	1	0.9821428571	0.9908256881	1	1	0.9933774834	1	0.9902439024
688	0.4060097791	1	0.989010989	1	1	1	1	0.9821428571	0.9908256881	1	1	0.9933774834	1	0.9902439024
689	0.4053506605	1	0.989010989	1	1	1	1	0.9821428571	0.9908256881	1	1	0.9933774834	1	0.9902439024
690	0.4049904309	1	0.989010989	1	1	1	1	0.9821428571	0.9908256881	1	1	0.9933774834	1	0.9902439024
691	0.4042152233	1	0.989010989	1	1	1	1	0.9821428571	0.9908256881	1	1	0.9933774834	1	0.9902439024
692	0.4032394753	1	0.989010989	1	1	1	1	0.9821428571	0.9908256881	1	1	0.9933774834	1	0.9902439024
693	0.4026022204	1	0.989010989	1	1	1	1	0.9821428571	0.9908256881	1	1	0.9933774834	1	0.9902439024
694	0.4017354601	1	0.989010989	1	1	1	1	0.9821428571	0.9908256881	1	1	0.9933774834	1	0.9902439024
695	0.4011943649	1	0.989010989	1	1	1	1	0.9821428571	0.9908256881	1	1	0.9933774834	1	0.9902439024
696	0.400882546	1	0.989010989	1	1	1	1	0.9821428571	0.9908256881	1	1	0.9933774834	1	0.9902439024
697	0.4001030624	1	0.989010989	1	1	1	1	0.9821428571	0.9908256881	1	1	0.9933774834	1	0.9902439024
698	0.3995728099	1	0.989010989	1	1	1	1	0.9821428571	0.9908256881	1	1	0.9933774834	1	0.9902439024
699	0.3989028485	1	0.989010989	1	1	1	1	0.9821428571	0.9908256881	1	1	0.9933774834	1	0.9902439024
700	0.3981468576	1	0.989010989	1	1	1	1	0.9821428571	0.9908256881	1	1	0.9933774834	1	0.9902439024
701	0.3974066218	1	0.989010989	1	1	1	1	0.9821428571	0.9908256881	1	1	0.9933774834	1	0.9902439024
702	0.3969956653	1	0.989010989	1	1	1	1	0.9821428571	0.9908256881	1	1	0.9933774834	1	0.9902439024
703	0.3965738661	1	0.989010989	1	1	1	1	0.9821428571	0.9908256881	1	1	0.9933774834	1	0.9902439024
704	0.3958467129	1	0.989010989	1	1	1	1	0.9821428571	0.9908256881	1	1	0.9933774834	1	0.9902439024
705	0.3949818106	1	0.989010989	1	1	1	1	0.9821428571	0.9908256881	1	1	0.9933774834	1	0.9902439024
706	0.3946664793	1	0.989010989	1	1	1	1	0.9821428571	0.9908256881	1	1	0.9933774834	1	0.9902439024
707	0.3941276748	1	0.989010989	1	1	1	1	0.9821428571	0.9908256881	1	1	0.9933774834	1	0.9902439024
708	0.3934989719	1	0.989010989	1	1	1	1	0.9821428571	0.9908256881	1	1	0.9933774834	1	0.9902439024
709	0.3927911117	1	0.989010989	1	1	1	1	0.9821428571	0.9908256881	1	1	0.9933774834	1	0.9902439024
710	0.3923535065	1	0.989010989	1	1	1	1	0.9821428571	0.9908256881	1	1	0.9933774834	1	0.9902439024
711	0.3917718399	1	0.989010989	1	1	1	1	0.9821428571	0.9908256881	1	1	0.9933774834	1	0.9902439024
712	0.3912870202	1	0.989010989	1	1	1	1	0.9821428571	0.9908256881	1	1	0.9933774834	1	0.9902439024
713	0.3905974349	1	0.989010989	1	1	1	1	0.9821428571	0.9908256881	1	1	0.9933774834	1	0.9902439024
714	0.3897587487	1	0.989010989	1	1	1	1	0.9821428571	0.9908256881	1	1	0.9933774834	1	0.9902439024
715	0.3891801619	1	0.989010989	1	1	1	1	0.9821428571	0.9908256881	1	1	0.9933774834	1	0.9902439024
716	0.3885417617	1	0.989010989	1	1	1	1	0.9911504425	0.9908256881	1	1	0.9933774834	1	0.9926650367
717	0.3881245439	1	0.989010989	1	1	1	1	0.9911504425	0.9908256881	1	1	0.9933774834	1	0.9926650367
718	0.387460513	1	0.989010989	1	1	1	1	0.9911504425	0.9908256881	1	1	0.9933774834	1	0.9926650367
719	0.3869231592	1	0.989010989	1	1	1	1	0.9911504425	0.9908256881	1	1	0.9933774834	1	0.9926650367
720	0.3859491165	1	0.989010989	1	1	1	1	0.9911504425	1	1	1	0.9955752212	1	0.9926650367
721	0.3855373965	1	0.989010989	1	1	1	1	0.9911504425	1	1	1	0.9955752212	1	0.9926650367
722	0.3847008738	1	0.989010989	1	1	1	1	0.9911504425	1	1	1	0.9955752212	1	0.9926650367
723	0.3839914101	1	0.989010989	1	1	1	1	0.9911504425	1	1	1	0.9955752212	1	0.9926650367
724	0.383292051	1	0.989010989	1	1	1	1	0.9911504425	1	1	1	0.9955752212	1	0.9926650367
725	0.3827221944	1	0.989010989	1	1	1	1	0.9911504425	1	1	1	0.9955752212	1	0.9926650367
726	0.3818925694	1	0.989010989	1	1	1	1	0.9911504425	1	1	1	0.9955752212	1	0.9926650367
727	0.3814119748	1	0.989010989	1	1	1	1	0.9911504425	1	1	1	0.9955752212	1	0.9926650367
728	0.3809538293	1	0.989010989	1	1	1	1	0.9911504425	1	1	1	0.9955752212	1	0.9926650367
729	0.3805228417	1	0.989010989	1	1	1	1	0.9911504425	1	1	1	0.9955752212	1	0.9926650367
730	0.3799387062	1	0.989010989	1	1	1	1	0.9911504425	1	1	1	0.9955752212	1	0.9926650367
731	0.3795688301	1	0.989010989	1	1	1	1	0.9911504425	1	1	1	0.9955752212	1	0.9926650367
732	0.3787757294	1	0.989010989	1	1	1	1	0.9911504425	1	1	1	0.9955752212	1	0.9926650367
733	0.3781452704	1	0.989010989	1	1	1	1	1	1	1	1	0.9955752212	1	0.9950980392
734	0.3777979961	1	0.989010989	1	1	1	1	1	1	1	1	0.9955752212	1	0.9950980392
735	0.3773195141	1	0.989010989	1	1	1	1	1	1	1	1	0.9955752212	1	0.9950980392
736	0.3767377966	1	0.989010989	1	1	1	1	1	1	1	1	0.9955752212	1	0.9950980392
737	0.3762790403	1	0.989010989	1	1	1	1	1	1	1	1	0.9955752212	1	0.9950980392
738	0.3756437962	1	0.989010989	1	1	1	1	1	1	1	1	0.9955752212	1	0.9950980392
739	0.3748402854	1	0.989010989	1	1	1	1	1	1	1	1	0.9955752212	1	0.9950980392
740	0.3744111813	1	0.989010989	1	1	1	1	1	1	1	1	0.9955752212	1	0.9950980392
741	0.3737802132	1	0.989010989	1	1	1	1	1	1	1	1	0.9955752212	1	0.9950980392
742	0.3733547742	1	0.989010989	1	1	1	1	1	1	1	1	0.9955752212	1	0.9950980392
743	0.3725234693	1	0.989010989	1	1	1	1	1	1	1	1	0.9955752212	1	0.9950980392
744	0.3719821959	1	0.989010989	1	1	1	1	1	1	1	1	0.9955752212	1	0.9950980392
745	0.3712511484	1	0.989010989	1	1	1	1	1	1	1	1	0.9955752212	1	0.9950980392
746	0.3705244534	1	0.989010989	1	1	1	1	1	1	1	1	0.9955752212	1	0.9950980392
747	0.3699155526	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
748	0.3694668755	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
749	0.3688306641	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
750	0.3680478972	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
751	0.367403032	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
752	0.3669342219	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
753	0.366380095	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
754	0.3658103657	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
755	0.3651597227	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
756	0.3645426517	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
757	0.363769684	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
758	0.3630842475	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
759	0.362316752	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
760	0.3617786856	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
761	0.361204273	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
762	0.3605403184	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
763	0.3603115002	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
764	0.3596678822	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
765	0.3591816117	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
766	0.3586503666	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
767	0.3582545544	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
768	0.357764975	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
769	0.3569928981	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
770	0.356414744	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
771	0.3559035046	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
772	0.3553527374	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
773	0.3546524875	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
774	0.3542593478	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
775	0.3535546692	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
776	0.3530467386	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
777	0.3523888417	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
778	0.3520705324	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
779	0.3513656247	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
780	0.3510483081	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
781	0.350682988	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
782	0.3503340848	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
783	0.3496893723	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
784	0.3491475644	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
785	0.348510844	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
786	0.3481272999	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
787	0.3476388914	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
788	0.3472238116	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
789	0.3465622495	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
790	0.3462321557	1	0.989010989	1	1	1	1	1	1	1	1	0.9977827051	1	0.9975550122
